user_id;first_purchase_date;total_revenue;campaign_id;forecasted_revenue_12m
712228;2024-05-15;19.98;120206984314660306;79.177221224884917
711964;2024-05-15;29.97;475850036;123.59462560038389
706980;2024-05-07;0.0;120207857225970265;55.736407789386988
723807;2024-05-29;0.0;120210471213210306;0.0
723960;2024-05-29;0.0;120207857225970265;36.215125065972167
710570;2024-05-12;0.0;475850036;0.0
715009;2024-05-19;39.99;475850036;31.342318890284108
714982;2024-05-19;19.98;475850036;101.7283163738273
715080;2024-05-19;0.0;1433428103;0.0
724202;2024-05-30;0.0;1287973773;105.40983497469145
724237;2024-05-30;0.0;120208923678500306;29.663407597810078
724246;2024-05-30;0.0;120207857225970265;36.215125065972167
702339;2024-05-01;0.0;120208925933380306;0.0
705196;2024-05-04;39.96;1287973773;144.27858954723641
704683;2024-05-04;0.0;120207857225970265;0.0
704473;2024-05-04;9.99;120209335926550306;0.0
726074;2024-05-31;0.0;475850036;35.42229556915288
725319;2024-05-31;0.0;120207857225970265;36.215125065972167
720027;2024-05-25;0.0;120207857225970265;0.0
707943;2024-05-08;0.0;1287973773;0.0
721564;2024-05-27;9.99;1287973773;74.538919562095487
713928;2024-05-18;0.0;1489471033;0.0
714213;2024-05-18;0.0;120208923677100306;0.0
722641;2024-05-28;0.0;120210471213210306;0.0
717312;2024-05-22;39.99;1489471033;34.642993224746569
716325;2024-05-21;0.0;120207857225970265;46.781519350648438
716438;2024-05-21;0.0;120208923678500306;0.0
716398;2024-05-21;39.99;475850036;31.342318890284115
716393;2024-05-21;0.0;1489471033;0.0
713242;2024-05-17;0.0;120206984314660306;0.0
713732;2024-05-17;0.0;1507114385;0.0
711023;2024-05-13;39.99;475850036;31.342318890284108
711606;2024-05-14;0.0;1361709726;0.0
712920;2024-05-16;0.0;475850036;0.0
720269;2024-05-26;0.0;1507114385;0.0
720682;2024-05-26;0.0;120208923677100306;0.0
723673;2024-05-29;39.99;1507114385;31.342318890284108
710256;2024-05-12;0.0;1287973773;0.0
714878;2024-05-19;0.0;1287973773;0.0
724146;2024-05-30;0.0;475850036;57.387601034824641
702602;2024-05-01;0.0;120209335926550306;0.0
706930;2024-05-06;0.0;120207857225970265;0.0
706301;2024-05-06;0.0;1287973773;0.0
638405;2024-05-04;0.0;475850036;0.0
703307;2024-05-02;0.0;1507114385;0.0
702842;2024-05-02;0.0;475850036;0.0
726277;2024-05-31;0.0;120207857225970265;42.611253085070437
726339;2024-05-31;0.0;120210471213210306;0.0
725885;2024-05-31;0.0;1287973773;0.0
720017;2024-05-25;0.0;120208923678500306;0.0
721062;2024-05-27;0.0;120207857225970265;31.87413509810662
721715;2024-05-27;9.99;1287973773;105.40983497469145
714310;2024-05-18;0.0;475850036;0.0
717252;2024-05-22;0.0;120207857225970265;0.0
716199;2024-05-21;19.98;1287973773;99.4656914278897
716084;2024-05-21;0.0;1498041324;0.0
718872;2024-05-24;9.99;1287973773;74.538919562095487
712389;2024-05-15;0.0;120206984314660306;0.0
712221;2024-05-15;29.97;1489471033;112.46541762292301
703566;2024-05-03;0.0;120208923677100306;0.0
720532;2024-05-26;0.0;1489471033;0.0
720187;2024-05-26;0.0;1433428103;0.0
707171;2024-05-07;0.0;1120861360;0.0
707085;2024-05-07;0.0;120207857225970265;0.0
709761;2024-05-11;0.0;120208595621130306;0.0
723315;2024-05-29;0.0;1287973773;0.0
722999;2024-05-29;0.0;120207857225970265;0.0
723588;2024-05-29;9.99;120210471213210306;64.423521680752714
724206;2024-05-30;0.0;120210471213210306;64.423521680752714
724870;2024-05-30;0.0;120207857225970265;30.985446848541905
725110;2024-05-30;0.0;475850036;44.549463166449456
706498;2024-05-06;39.99;475850036;31.342318890284115
706403;2024-05-06;39.99;1287973773;31.342318890284108
725479;2024-05-31;0.0;120207857225970265;36.215125065972167
725225;2024-05-31;0.0;120208634329680306;33.816596126915059
707823;2024-05-08;39.96;1432281389;122.47964201161952
721523;2024-05-27;0.0;120207857225970265;0.0
721522;2024-05-27;0.0;120207857225970265;49.580126488845806
721206;2024-05-27;0.0;1287973773;0.0
705814;2024-05-05;39.99;1498041324;31.342318890284108
705343;2024-05-05;0.0;120208634329680306;0.0
718314;2024-05-23;0.0;120207857225970265;0.0
717880;2024-05-23;0.0;1507114385;0.0
717950;2024-05-23;7.99;120207857225970265;0.0
716852;2024-05-22;19.98;1498041324;86.044308292914636
716573;2024-05-21;0.0;1432281389;0.0
715433;2024-05-20;9.99;475850036;0.0
718721;2024-05-24;0.0;120208923677100306;0.0
703935;2024-05-03;0.0;120207857225970265;46.781519350648438
704066;2024-05-03;59.99;475850036;0.0
703919;2024-05-03;0.0;1432281389;0.0
720186;2024-05-26;0.0;1120861360;0.0
720482;2024-05-26;0.0;1361709726;0.0
709705;2024-05-11;0.0;1507114385;0.0
723299;2024-05-29;0.0;120207857225970265;0.0
723259;2024-05-29;9.99;475850036;93.185999722466249
710302;2024-05-12;39.99;1432281389;31.342318890284108
724594;2024-05-30;0.0;1361709726;49.387145415417862
724793;2024-05-30;0.0;1433428103;75.519634029449023
708747;2024-05-09;29.97;475850036;105.86205124389105
702510;2024-05-01;39.99;475850036;31.342318890284115
702390;2024-05-01;7.99;120207857225970265;0.0
702043;2024-05-01;0.0;1507114385;0.0
704973;2024-05-04;0.0;120208923677100306;0.0
704607;2024-05-04;39.99;120209335926550306;0.0
725682;2024-05-31;0.0;1361709726;40.797056802392127
719365;2024-05-25;0.0;120207857225970265;0.0
707725;2024-05-08;0.0;1507114385;0.0
708131;2024-05-08;0.0;1543024477;0.0
707573;2024-05-08;0.0;1361709726;0.0
721933;2024-05-27;0.0;120207857225970265;0.0
705955;2024-05-05;0.0;1507114385;0.0
705500;2024-05-05;39.99;1507114385;0.0
718252;2024-05-23;0.0;120208923678500306;0.0
717637;2024-05-23;9.99;120207857225970265;104.05852414347291
717166;2024-05-22;0.0;120207857225970265;0.0
716945;2024-05-22;0.0;120207857225970265;0.0
717216;2024-05-22;0.0;1287973773;0.0
716351;2024-05-21;9.99;475850036;74.538919562095472
709259;2024-05-10;0.0;1120861360;0.0
710954;2024-05-13;29.97;475850036;143.1776265083295
715520;2024-05-20;0.0;120208595621130306;0.0
715608;2024-05-20;0.0;120206984314660306;0.0
712008;2024-05-15;0.0;1498041324;0.0
720810;2024-05-26;0.0;120207857225970265;31.87413509810662
720216;2024-05-26;9.99;1432281389;74.538919562095487
707230;2024-05-07;0.0;475850036;0.0
723981;2024-05-29;0.0;120207857225970265;43.599944734573228
723894;2024-05-29;0.0;120207857225970265;0.0
724878;2024-05-30;0.0;1432281389;0.0
708308;2024-05-09;0.0;1287973773;0.0
705188;2024-05-04;0.0;120208923678500306;0.0
705319;2024-05-04;39.96;1287973773;121.79123732476458
581947;2024-05-02;0.0;120208923678500306;0.0
703536;2024-05-02;0.0;1432281389;0.0
702737;2024-05-02;39.99;120209335926550306;30.959999999999997
702737;2024-05-02;0.0;120209335926550306;30.959999999999997
703242;2024-05-02;39.99;475850036;31.342318890284108
707887;2024-05-08;29.97;1432281389;0.0
721274;2024-05-27;0.0;120207857225970265;0.0
721466;2024-05-27;39.99;1120861360;31.342318890284115
705472;2024-05-05;11.98;120207857225970265;46.3347205129792
705883;2024-05-05;0.0;1120861360;0.0
705472;2024-05-05;0.0;120207857225970265;46.3347205129792
705950;2024-05-05;0.0;1287973773;0.0
705263;2024-05-05;0.0;1543024477;0.0
722203;2024-05-28;39.99;475850036;31.342318890284108
716469;2024-05-21;0.0;120207857225970265;0.0
716428;2024-05-21;0.0;1498041324;0.0
649304;2024-05-17;9.99;1507114385;0.0
718578;2024-05-24;0.0;475850036;0.0
705896;2024-05-15;0.0;120207857225970265;0.0
648718;2024-05-15;0.0;1287973773;0.0
704328;2024-05-03;9.99;1120861360;0.0
704111;2024-05-03;39.96;1287973773;138.42770221170835
704470;2024-05-03;39.96;475850036;132.60474176599206
712699;2024-05-16;0.0;120208923677100306;0.0
712560;2024-05-16;9.99;1433428103;0.0
720884;2024-05-26;0.0;120207857225970265;0.0
706862;2024-05-07;0.0;1361709726;0.0
640689;2024-05-07;39.99;1287973773;0.0
715350;2024-05-19;0.0;1287973773;0.0
715324;2024-05-19;0.0;475850036;0.0
714899;2024-05-19;39.99;475850036;31.342318890284108
725042;2024-05-30;0.0;1361709726;36.708647941712549
724167;2024-05-30;0.0;120208923678500306;0.0
724937;2024-05-30;0.0;475850036;44.626678727240389
724898;2024-05-30;0.0;120207857225970265;9.5587750878047739
701910;2024-05-01;19.98;1498041324;0.0
704789;2024-05-04;0.0;120206984314660306;20.152242174966041
704789;2024-05-04;29.99;120206984314660306;20.152242174966041
703305;2024-05-02;9.99;120208923678500306;0.0
703032;2024-05-02;19.98;120208923678500306;0.0
725446;2024-05-31;0.0;120210471213210306;0.0
725376;2024-05-31;0.0;475850036;40.797056802392127
719665;2024-05-25;0.0;120210471213210306;0.0
721832;2024-05-27;29.99;120207857225970265;0.0
721909;2024-05-27;39.99;120207857225970265;34.642993224746562
714606;2024-05-18;0.0;475850036;0.0
705896;2024-05-05;0.0;120207857225970265;0.0
706176;2024-05-05;9.99;1543024477;0.0
722584;2024-05-28;0.0;120208634329680306;0.0
717074;2024-05-22;0.0;1489471033;0.0
717014;2024-05-22;0.0;1120861360;0.0
717560;2024-05-22;39.99;475850036;31.342318890284108
716363;2024-05-21;0.0;120207857225970265;46.781519350648445
713507;2024-05-17;0.0;120206984314660306;0.0
709538;2024-05-10;0.0;120207857225970265;0.0
720568;2024-05-26;0.0;1433428103;0.0
707021;2024-05-07;0.0;120208923677100306;0.0
707246;2024-05-07;39.96;1507114385;121.79123732476465
723233;2024-05-29;0.0;475850036;35.64739283050335
723437;2024-05-29;0.0;120207857225970265;36.215125065972167
723827;2024-05-29;0.0;120207857225970265;0.0
723858;2024-05-29;9.99;120207857225970265;61.200097294902086
723992;2024-05-29;9.99;1120861360;93.185999722466249
723311;2024-05-29;9.99;120208923678500306;59.882822787450479
714932;2024-05-19;19.98;475850036;99.465691427889723
724286;2024-05-30;0.0;1489471033;61.373728945422535
708457;2024-05-09;0.0;1432281389;0.0
708917;2024-05-09;39.99;120207857225970265;34.642993224746562
706890;2024-05-06;39.96;1489471033;122.47964201161952
704591;2024-05-04;19.98;1287973773;100.43595868417138
726260;2024-05-31;0.0;120210471213210306;43.599944734573228
726262;2024-05-31;0.0;120207857225970265;0.0
719776;2024-05-25;0.0;1287973773;0.0
719449;2024-05-25;0.0;1433428103;0.0
707708;2024-05-08;0.0;120208595621130306;0.0
721638;2024-05-27;0.0;120207857225970265;0.0
721047;2024-05-27;9.99;1543024477;73.281389179471
722888;2024-05-28;0.0;120210471213210306;0.0
717098;2024-05-22;0.0;1507114385;0.0
716764;2024-05-21;0.0;120208923678500306;0.0
713787;2024-05-17;0.0;1543024477;0.0
713608;2024-05-17;19.98;1120861360;113.95171419439278
709022;2024-05-10;0.0;120207857225970265;0.0
709540;2024-05-10;0.0;120208923678500306;0.0
709082;2024-05-10;9.99;1361709726;0.0
715829;2024-05-20;0.0;1432281389;0.0
715609;2024-05-20;0.0;120206984314660306;0.0
718555;2024-05-24;9.99;1120861360;93.185999722466235
718724;2024-05-24;9.99;1287973773;74.538919562095458
703779;2024-05-03;0.0;120206984314660306;0.0
704559;2024-05-03;9.99;1433428103;0.0
720709;2024-05-26;0.0;475850036;0.0
720580;2024-05-26;9.99;120208923678500306;98.7949426799397
707419;2024-05-07;0.0;120207857225970265;0.0
707151;2024-05-07;39.96;120209335926490306;110.90690769603985
707100;2024-05-07;39.96;1120861360;138.42770221170832
709719;2024-05-11;9.99;120207857225970265;0.0
714955;2024-05-19;39.99;475850036;34.642993224746569
715112;2024-05-19;0.0;1287973773;0.0
589729;2024-05-30;0.0;120210471213210306;66.348587375152988
724245;2024-05-30;0.0;475850036;31.342318890284115
706650;2024-05-06;0.0;475850036;0.0
704716;2024-05-04;0.0;1287973773;0.0
702693;2024-05-02;0.0;120208923678500306;0.0
703249;2024-05-02;0.0;120209335926490306;0.0
702836;2024-05-02;0.0;120208923677100306;0.0
725762;2024-05-31;0.0;1287973773;44.929287649360838
725971;2024-05-31;0.0;475850036;39.897650033309063
719324;2024-05-25;0.0;1432281389;0.0
707783;2024-05-08;9.99;475850036;0.0
721758;2024-05-27;0.0;1361709726;0.0
721679;2024-05-27;0.0;120207857225970265;0.0
705542;2024-05-05;39.96;1489471033;121.79123732476468
706096;2024-05-05;0.0;1287973773;0.0
718172;2024-05-23;0.0;475850036;0.0
716955;2024-05-22;19.98;1287973773;99.4656914278897
717218;2024-05-22;0.0;120208923678500306;0.0
716680;2024-05-21;39.99;120207857225970265;32.766229357694407
716245;2024-05-21;59.99;120208595621130306;0.0
713682;2024-05-17;0.0;475850036;0.0
713228;2024-05-17;0.0;120208634329680306;0.0
715375;2024-05-20;0.0;1361709726;0.0
711431;2024-05-14;0.0;120208634329680306;0.0
624495;2024-05-24;0.0;1287973773;0.0
718614;2024-05-24;0.0;475850036;0.0
711993;2024-05-15;0.0;1433428103;0.0
704239;2024-05-03;0.0;120207857225970265;0.0
707466;2024-05-07;0.0;120207857225970265;0.0
709855;2024-05-11;39.99;475850036;31.342318890284115
723364;2024-05-29;0.0;120208923677100306;33.816596126915059
723116;2024-05-29;0.0;475850036;42.475569076458186
723516;2024-05-29;0.0;120208923678500306;0.0
710454;2024-05-12;0.0;1361709726;0.0
724963;2024-05-30;0.0;120207857225970265;36.215125065972167
724624;2024-05-30;0.0;475850036;62.166800000977013
725027;2024-05-30;0.0;120207857225970265;0.0
708771;2024-05-09;0.0;120209335926550306;0.0
708707;2024-05-09;29.97;1507114385;112.46541762292297
706415;2024-05-06;0.0;120207857225970265;0.0
706720;2024-05-06;0.0;1543024477;0.0
702744;2024-05-02;0.0;120208634329680306;0.0
725874;2024-05-31;0.0;1287973773;45.610481551591576
725445;2024-05-31;0.0;1433428103;39.897650033309063
725595;2024-05-31;0.0;120208923678500306;0.0
719450;2024-05-25;9.99;1507114385;74.538919562095458
708036;2024-05-08;9.99;120208595621130306;0.0
721591;2024-05-27;0.0;120207857225970265;31.87413509810662
721579;2024-05-27;0.0;120207857225970265;0.0
721092;2024-05-27;39.99;1287973773;31.342318890284115
717969;2024-05-23;9.99;120206984314660306;105.40983497469145
717192;2024-05-22;0.0;1507114385;0.0
713588;2024-05-17;0.0;475850036;0.0
709328;2024-05-10;29.97;475850036;134.49619620936031
710934;2024-05-13;0.0;1432281389;0.0
711114;2024-05-13;0.0;1432281389;0.0
711630;2024-05-14;0.0;1361709726;0.0
718667;2024-05-24;0.0;475850036;0.0
718960;2024-05-24;9.99;475850036;73.28138917947102
720819;2024-05-26;0.0;120208923678500306;0.0
720680;2024-05-26;39.99;475850036;31.342318890284115
707368;2024-05-07;0.0;120209335926550306;0.0
707308;2024-05-07;39.99;1507114385;31.342318890284108
709852;2024-05-11;0.0;120206984314660306;0.0
723509;2024-05-29;0.0;120208923678500306;0.0
714786;2024-05-19;9.99;120208595621130306;0.0
724428;2024-05-30;0.0;120210471213210306;53.272268567313581
724805;2024-05-30;0.0;120210471213210306;36.8280193565649
724449;2024-05-30;0.0;120207857225970265;36.215125065972167
708588;2024-05-09;0.0;120206984314660306;0.0
708438;2024-05-09;0.0;120209335926490306;0.0
708540;2024-05-09;39.99;1507114385;31.342318890284108
702271;2024-05-01;0.0;1498041324;0.0
706773;2024-05-06;29.97;120208923678500306;0.0
706309;2024-05-06;0.0;1498041324;0.0
706486;2024-05-06;9.99;475850036;0.0
704782;2024-05-04;39.96;475850036;121.79123732476462
703304;2024-05-02;0.0;120209335926490306;0.0
703552;2024-05-02;0.0;475850036;0.0
725358;2024-05-31;0.0;1287973773;0.0
707781;2024-05-08;39.99;120208923678500306;31.342318890284115
707606;2024-05-08;29.97;1507114385;129.03763114299073
708055;2024-05-08;39.99;120209335926490306;31.342318890284115
721496;2024-05-27;0.0;475850036;0.0
705603;2024-05-05;39.99;1287973773;31.342318890284108
722089;2024-05-28;0.0;120208923678500306;0.0
722133;2024-05-28;0.0;1287973773;0.0
722041;2024-05-28;0.0;1433428103;0.0
722851;2024-05-28;9.99;475850036;73.28138917947102
709069;2024-05-10;0.0;120208595621130306;0.0
711593;2024-05-14;0.0;1287973773;0.0
718544;2024-05-24;0.0;120207857225970265;31.87413509810662
719141;2024-05-24;0.0;475850036;0.0
718993;2024-05-24;0.0;1287973773;0.0
719055;2024-05-24;0.0;120207857225970265;0.0
719041;2024-05-24;7.99;120207857225970265;0.0
711965;2024-05-15;0.0;475850036;0.0
712200;2024-05-15;0.0;120206984314660306;0.0
704227;2024-05-03;0.0;120208634329680306;0.0
704113;2024-05-03;0.0;1507114385;0.0
720814;2024-05-26;0.0;120208923678500306;0.0
720333;2024-05-26;9.99;1287973773;76.440156883441432
723381;2024-05-29;0.0;1507114385;47.592281258912216
722992;2024-05-29;0.0;120210471213210306;33.618139883390619
710441;2024-05-12;0.0;120208595621130306;0.0
724126;2024-05-30;0.0;1498041324;31.342318890284108
701908;2024-05-01;39.99;475850036;31.342318890284108
702691;2024-05-01;9.99;1498041324;0.0
706624;2024-05-06;0.0;1489471033;0.0
704974;2024-05-04;39.99;475850036;31.342318890284115
705167;2024-05-04;0.0;475850036;0.0
704854;2024-05-04;0.0;1287973773;0.0
705364;2024-05-04;9.99;475850036;0.0
703315;2024-05-02;0.0;120207857225970265;0.0
725287;2024-05-31;7.99;120207857225970265;0.0
725330;2024-05-31;0.0;120207857225970265;27.457645292634734
708342;2024-05-08;0.0;120207857225970265;0.0
707923;2024-05-08;0.0;120207857225970265;0.0
707780;2024-05-08;0.0;1433428103;0.0
721548;2024-05-27;0.0;1489471033;0.0
714635;2024-05-18;0.0;120206984314660306;0.0
714283;2024-05-18;0.0;475850036;21.41438783894823
714283;2024-05-18;29.99;475850036;21.41438783894823
705586;2024-05-05;0.0;120208923678500306;0.0
705516;2024-05-05;0.0;120208595621130306;0.0
705290;2024-05-05;39.99;120208923678500306;20.458715774814195
716191;2024-05-21;19.98;475850036;110.86856944349469
716301;2024-05-21;19.98;1361709726;113.95171419439281
710866;2024-05-13;39.99;1287973773;31.342318890284108
715489;2024-05-20;0.0;1287973773;0.0
711619;2024-05-14;0.0;1361709726;0.0
718722;2024-05-24;0.0;1361709726;0.0
720274;2024-05-26;0.0;120206984314660306;0.0
707387;2024-05-07;0.0;120207857225970265;0.0
707212;2024-05-07;19.98;475850036;0.0
723463;2024-05-29;0.0;120207857225970265;27.457645292634734
723786;2024-05-29;0.0;120207857225970265;0.0
710473;2024-05-12;0.0;475850036;0.0
714809;2024-05-19;19.98;1287973773;100.43595868417138
714907;2024-05-19;19.98;1433428103;113.95171419439281
724421;2024-05-30;0.0;120210471213210306;42.730203409139932
708460;2024-05-09;39.99;120206984314660306;29.407792084892161
702065;2024-05-01;9.99;1433428103;0.0
702033;2024-05-01;29.97;120209335926490306;0.0
706147;2024-05-06;0.0;120209335926490306;0.0
706435;2024-05-06;9.99;120207857225970265;0.0
705159;2024-05-04;39.96;120206984314660306;110.58497503832243
702913;2024-05-02;0.0;120207857225970265;0.0
726034;2024-05-31;0.0;1498041324;39.897650033309063
725845;2024-05-31;0.0;120208923677100306;0.0
719318;2024-05-25;0.0;1507114385;0.0
719579;2024-05-25;9.99;475850036;105.40983497469145
708214;2024-05-08;0.0;120207857225970265;64.04960005580034
714405;2024-05-18;19.98;1287973773;100.43595868417138
713934;2024-05-18;0.0;120206984314660306;0.0
717962;2024-05-23;0.0;120207857225970265;49.580126488845806
722763;2024-05-28;0.0;1507114385;0.0
717542;2024-05-22;9.99;1543024477;0.0
480568;2024-05-17;0.0;475850036;0.0
713848;2024-05-17;0.0;120208595621130306;0.0
709203;2024-05-10;0.0;1120861360;0.0
715742;2024-05-20;0.0;1120861360;0.0
715674;2024-05-20;0.0;1361709726;0.0
704377;2024-05-03;0.0;475850036;0.0
712978;2024-05-16;0.0;120208634329680306;0.0
720449;2024-05-26;9.99;120207857225970265;61.200097294902086
709821;2024-05-11;0.0;120208595621130306;0.0
709980;2024-05-11;0.0;1432281389;0.0
710264;2024-05-12;0.0;1432281389;0.0
724553;2024-05-30;39.99;1287973773;0.0
724553;2024-05-30;0.0;1287973773;0.0
705032;2024-05-04;0.0;120209335926490306;0.0
704964;2024-05-04;0.0;120209335926550306;0.0
703355;2024-05-02;0.0;120208923678500306;0.0
617579;2024-05-31;0.0;1287973773;103.1629931639377
726020;2024-05-31;0.0;475850036;38.878702539327755
725973;2024-05-31;0.0;475850036;61.648785053570059
726370;2024-05-31;0.0;120207857225970265;28.341177756889447
725915;2024-05-31;0.0;1287973773;50.543623368644255
725188;2024-05-31;0.0;120207857225970265;27.457645292634734
705796;2024-05-05;39.96;1507114385;119.9744718831797
722015;2024-05-28;39.99;120206984314660306;31.342318890284115
716070;2024-05-21;0.0;120206984314660306;0.0
716374;2024-05-21;0.0;1287973773;0.0
711224;2024-05-13;0.0;120206984314660306;0.0
718658;2024-05-24;0.0;1507114385;0.0
718462;2024-05-24;0.0;1507114385;0.0
718733;2024-05-24;39.99;120207857225970265;31.342318890284115
703780;2024-05-03;0.0;120207857225970265;46.781519350648452
720418;2024-05-26;9.99;1287973773;93.185999722466249
709689;2024-05-11;39.99;120208923678500306;31.342318890284115
723591;2024-05-29;0.0;120207857225970265;0.0
723129;2024-05-29;0.0;475850036;0.0
724639;2024-05-30;0.0;120207857225970265;38.396357409505249
708402;2024-05-09;0.0;1361709726;0.0
708877;2024-05-09;29.99;120207857225970265;9.9966666666666661
701963;2024-05-01;49.95;120207857225970265;123.08404375144906
702677;2024-05-01;7.99;120207857225970265;0.0
706677;2024-05-06;0.0;1361709726;0.0
703127;2024-05-02;0.0;1287973773;0.0
703435;2024-05-02;0.0;120208925933380306;0.0
703157;2024-05-02;7.99;120207857225970265;0.0
725642;2024-05-31;0.0;1432281389;0.0
707679;2024-05-08;0.0;1361709726;0.0
721137;2024-05-27;9.99;1287973773;74.538919562095487
714403;2024-05-18;0.0;120207857225970265;46.781519350648438
705795;2024-05-05;0.0;1507114385;0.0
718338;2024-05-23;0.0;1120861360;0.0
717915;2024-05-23;0.0;1498041324;0.0
722033;2024-05-28;0.0;120207857225970265;0.0
722219;2024-05-28;0.0;1543024477;0.0
709376;2024-05-10;29.97;475850036;129.03763114299079
715654;2024-05-20;0.0;475850036;0.0
715785;2024-05-20;39.99;475850036;31.342318890284108
713111;2024-05-16;9.99;120208925933380306;58.265375458029965
712960;2024-05-16;19.98;475850036;99.712275577803879
707115;2024-05-07;0.0;120206984314660306;0.0
707358;2024-05-07;0.0;475850036;0.0
723458;2024-05-29;0.0;475850036;35.069275467086015
723228;2024-05-29;0.0;120207857225970265;0.0
723663;2024-05-29;9.99;120210471213210306;93.185999722466249
723809;2024-05-29;39.99;475850036;31.342318890284108
710589;2024-05-12;39.99;475850036;31.342318890284108
710623;2024-05-12;39.99;475850036;31.342318890284108
724432;2024-05-30;0.0;475850036;105.40983497469145
724681;2024-05-30;0.0;475850036;62.166800000977013
708549;2024-05-09;19.98;1120861360;0.0
702117;2024-05-01;49.95;1432281389;148.25066381287508
702805;2024-05-01;39.99;1433428103;0.0
704896;2024-05-04;0.0;120208595621130306;0.0
704990;2024-05-04;0.0;1507114385;0.0
725806;2024-05-31;0.0;475850036;0.0
719617;2024-05-25;0.0;1432281389;0.0
719485;2024-05-25;9.99;1489471033;87.08827032146317
708043;2024-05-08;59.99;475850036;0.0
706124;2024-05-05;0.0;120207857225970265;56.042360744370512
705840;2024-05-05;0.0;1498041324;0.0
722011;2024-05-28;0.0;1507114385;0.0
722226;2024-05-28;9.99;1287973773;81.770617488014324
716856;2024-05-22;0.0;1120861360;0.0
716876;2024-05-22;0.0;120208923678500306;0.0
716387;2024-05-21;0.0;475850036;0.0
713303;2024-05-17;0.0;1432281389;0.0
709325;2024-05-10;0.0;120208595621130306;31.342318890284115
709325;2024-05-10;39.99;120208595621130306;31.342318890284115
718962;2024-05-24;0.0;475850036;0.0
718926;2024-05-24;39.99;475850036;31.342318890284115
718962;2024-05-24;39.99;475850036;0.0
718801;2024-05-24;9.99;1287973773;74.5389195620955
703570;2024-05-03;0.0;120208923677100306;0.0
703890;2024-05-03;19.98;120209335926490306;0.0
713126;2024-05-16;39.99;1287973773;0.0
720676;2024-05-26;0.0;1433428103;0.0
720225;2024-05-26;9.99;1432281389;105.40983497469145
707500;2024-05-07;7.99;120207857225970265;0.0
723319;2024-05-29;0.0;120208923677100306;0.0
723531;2024-05-29;0.0;1287973773;0.0
723005;2024-05-29;9.99;120210471213210306;52.102078828755495
723584;2024-05-29;9.99;475850036;89.234624079251219
715036;2024-05-19;0.0;1361709726;0.0
724369;2024-05-30;0.0;1361709726;0.0
724792;2024-05-30;0.0;120207857225970265;9.5587750878047739
724684;2024-05-30;0.0;1287973773;42.475569076458186
702246;2024-05-01;9.99;1507114385;0.0
706742;2024-05-06;0.0;120207857225970265;46.781519350648445
725708;2024-05-31;0.0;475850036;50.543623368644255
658808;2024-05-31;0.0;1287973773;58.265375458029965
719465;2024-05-25;0.0;1433428103;0.0
719825;2024-05-25;9.99;1287973773;74.538919562095458
721732;2024-05-27;0.0;1361709726;0.0
721531;2024-05-27;39.99;1120861360;31.342318890284115
714116;2024-05-18;0.0;120208595621130306;0.0
717874;2024-05-23;39.99;1432281389;31.342318890284115
722181;2024-05-28;0.0;1543024477;0.0
722416;2024-05-28;0.0;1361709726;0.0
722870;2024-05-28;0.0;120208923678500306;0.0
722509;2024-05-28;9.99;475850036;73.28138917947102
722122;2024-05-28;9.99;1543024477;87.08827032146317
717180;2024-05-22;0.0;475850036;0.0
716905;2024-05-22;19.98;1489471033;99.465691427889723
716175;2024-05-21;0.0;1507114385;0.0
713698;2024-05-17;0.0;120208595621130306;0.0
713223;2024-05-17;0.0;1507114385;0.0
713192;2024-05-17;0.0;120208925933380306;0.0
713669;2024-05-17;9.99;475850036;0.0
711618;2024-05-14;0.0;1489471033;0.0
711370;2024-05-14;9.99;1287973773;0.0
711370;2024-05-14;39.99;1287973773;0.0
718927;2024-05-24;0.0;120210471213210306;0.0
712140;2024-05-15;0.0;120208595621130306;0.0
712174;2024-05-15;0.0;1361709726;0.0
707818;2024-05-16;29.99;120207857225970265;0.0
712556;2024-05-16;9.99;1543024477;0.0
712542;2024-05-16;0.0;475850036;0.0
720398;2024-05-26;0.0;1489471033;0.0
720681;2024-05-26;0.0;475850036;0.0
720446;2024-05-26;39.99;1489471033;31.342318890284115
706985;2024-05-07;29.97;1507114385;0.0
723539;2024-05-29;0.0;120207857225970265;0.0
723696;2024-05-29;0.0;120210471213210306;0.0
723208;2024-05-29;9.99;120206984314660306;51.39390569035924
723480;2024-05-29;9.99;475850036;92.894147702208357
710666;2024-05-12;0.0;1361709726;0.0
715114;2024-05-19;39.99;475850036;31.342318890284115
724448;2024-05-30;0.0;120210471213210306;59.882822787450479
724338;2024-05-30;0.0;120210471213210306;33.262996631638579
701955;2024-05-01;0.0;120206984314660306;0.0
704848;2024-05-04;39.99;1287973773;0.0
704622;2024-05-04;39.96;1432281389;121.79123732476461
703259;2024-05-02;19.98;120209335926550306;80.042266881231143
703303;2024-05-02;0.0;120208595621130306;0.0
703033;2024-05-02;0.0;120209335926490306;0.0
703516;2024-05-02;9.99;475850036;0.0
703572;2024-05-02;29.97;1507114385;0.0
719728;2024-05-25;9.99;1287973773;75.714929606110275
707818;2024-05-08;0.0;120207857225970265;0.0
705535;2024-05-05;0.0;1489471033;0.0
718272;2024-05-23;0.0;120207857225970265;0.0
722324;2024-05-28;0.0;120208634329680306;0.0
722465;2024-05-28;9.99;1489471033;75.714929606110275
716851;2024-05-22;19.98;475850036;99.465691427889723
717097;2024-05-22;19.98;1432281389;132.87426588692628
